ROI,ROI_VALUE,DICE,HD95,MAD,ZONAL_ID,INFERENCE_TIME,DATASET_ID,SUBJECT_ID,IMAGE,SEGM,EXPERIMENT_ID
CG,2,0.47081903,7.0710678118654755,1.9810034190603614,Apex,0.007245063781738281,Prostate3T,2,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0002.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0002.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.72977656,9.273618495495704,1.7216609472013467,Mid,0.007245063781738281,Prostate3T,2,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0002.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0002.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.8587195,5.0990195135927845,0.5492574232358786,Mid,0.007245063781738281,Prostate3T,2,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0002.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0002.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.54633176,49.03672067998417,12.480273294385537,Base,0.007245063781738281,Prostate3T,2,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0002.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0002.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.8943804,8.602325267042627,0.09827440685617232,Base,0.007245063781738281,Prostate3T,2,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0002.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0002.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.8786247,20.463379192909258,1.9726391619523331,WG,0.0031991004943847656,Prostate3T,3,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0003.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0003.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.94306076,2.8284271247461903,0.31673691937623155,WG,0.0031991004943847656,Prostate3T,3,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0003.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0003.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.899844,1.7320508075688772,0.2382896348215967,Apex,0.0031991004943847656,Prostate3T,3,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0003.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0003.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.82284766,2.23606797749979,0.345247350252256,Apex,0.0031991004943847656,Prostate3T,3,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0003.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0003.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.9023149,3.0,0.3086580687303274,Mid,0.0031991004943847656,Prostate3T,3,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0003.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0003.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.9406655,2.0,0.27104589999938317,Mid,0.0031991004943847656,Prostate3T,3,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0003.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0003.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,,inf,inf,Base,0.0031991004943847656,Prostate3T,3,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0003.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0003.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.9665481,2.23606797749979,0.04109750087613524,Base,0.0031991004943847656,Prostate3T,3,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0003.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0003.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.7960477,25.821501305499407,4.692943184067497,WG,0.004355907440185547,Prostate3T,4,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0004.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0004.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.92240864,3.0,0.5634601861705525,WG,0.004355907440185547,Prostate3T,4,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0004.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0004.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.69543386,15.122822826457535,4.051303949725766,Apex,0.004355907440185547,Prostate3T,4,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0004.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0004.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.7775868,4.0,0.2220346480239257,Apex,0.004355907440185547,Prostate3T,4,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0004.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0004.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.834956,10.770329614269007,1.8349825047288468,Mid,0.004355907440185547,Prostate3T,4,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0004.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0004.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.94436914,2.8284271247461903,0.19708240233649302,Mid,0.004355907440185547,Prostate3T,4,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0004.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0004.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.79291356,42.62921503158459,7.836112254060046,Base,0.004355907440185547,Prostate3T,4,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0004.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0004.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.92845917,2.449489742783178,0.09827621072365583,Base,0.004355907440185547,Prostate3T,4,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0004.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0004.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.75772846,16.911534525287763,3.275101411772341,WG,0.003235340118408203,Prostate3T,5,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0005.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0005.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.888163,4.0,0.9263612772886645,WG,0.003235340118408203,Prostate3T,5,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0005.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0005.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.17220666,11.74734012447073,0.23963133640552994,Apex,0.003235340118408203,Prostate3T,5,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0005.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0005.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.64417285,9.848857801796104,3.0095659852281575,Apex,0.003235340118408203,Prostate3T,5,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0005.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0005.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.85724896,5.477225575051661,0.9282806675532507,Mid,0.003235340118408203,Prostate3T,5,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0005.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0005.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.91692084,3.0,0.49797088774493664,Mid,0.003235340118408203,Prostate3T,5,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0005.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0005.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,,inf,inf,Base,0.003235340118408203,Prostate3T,5,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0005.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0005.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.90486676,2.23606797749979,0.19307654427140072,Base,0.003235340118408203,Prostate3T,5,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0005.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0005.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.73306906,13.038404810405298,2.9581476029177503,WG,0.003172159194946289,Prostate3T,6,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0006.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0006.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.89537203,8.06225774829855,0.4366331219278204,WG,0.003172159194946289,Prostate3T,6,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0006.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0006.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.6688049,16.74959622218413,3.7743885646212867,Apex,0.003172159194946289,Prostate3T,6,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0006.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0006.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.5492503,9.0,0.5053750720248128,Apex,0.003172159194946289,Prostate3T,6,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0006.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0006.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.7801749,8.54400374531753,1.5792276149095101,Mid,0.003172159194946289,Prostate3T,6,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0006.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0006.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.8942405,8.54400374531753,0.22793938011793496,Mid,0.003172159194946289,Prostate3T,6,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0006.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0006.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,,inf,inf,Base,0.003172159194946289,Prostate3T,6,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0006.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0006.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.9686134,2.23606797749979,0.02242345838723588,Base,0.003172159194946289,Prostate3T,6,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0006.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0006.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.26950687,13.0,2.3304469065690516,WG,0.0031795501708984375,Prostate3T,7,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0007.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0007.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.6844321,8.602325267042627,1.919679667337222,WG,0.0031795501708984375,Prostate3T,7,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0007.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0007.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,,,,Apex,0.0031795501708984375,Prostate3T,7,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0007.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0007.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,1.0,0.0,0.0,Apex,0.0031795501708984375,Prostate3T,7,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0007.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0007.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.34025934,16.580106092323973,0.06686777275012569,Mid,0.0031795501708984375,Prostate3T,7,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0007.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0007.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.5662242,10.44030650891055,3.691373118144898,Mid,0.0031795501708984375,Prostate3T,7,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0007.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0007.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,,inf,inf,Base,0.0031795501708984375,Prostate3T,7,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0007.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0007.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.767413,11.180339887498949,0.22844071261244922,Base,0.0031795501708984375,Prostate3T,7,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0007.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0007.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.3071801,29.171904291629644,8.735070706321801,WG,0.003198862075805664,Prostate3T,8,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0008.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0008.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.80155337,10.488088481701515,1.0412646808230155,WG,0.003198862075805664,Prostate3T,8,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0008.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0008.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.12843029,35.01856589289843,16.65498584920672,Apex,0.003198862075805664,Prostate3T,8,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0008.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0008.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.3678344,9.9498743710662,0.34206438170452913,Apex,0.003198862075805664,Prostate3T,8,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0008.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0008.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.4645303,31.427691129587963,7.030364063273012,Mid,0.003198862075805664,Prostate3T,8,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0008.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0008.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.824778,8.54400374531753,0.626528233783549,Mid,0.003198862075805664,Prostate3T,8,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0008.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0008.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,,inf,inf,Base,0.003198862075805664,Prostate3T,8,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0008.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0008.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.83268034,11.180339887498949,0.19236260941181121,Base,0.003198862075805664,Prostate3T,8,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0008.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0008.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.14756782,43.68065933568311,18.59593066978768,WG,0.003224611282348633,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.6967268,10.816653826391967,2.933338168174097,WG,0.003224611282348633,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.1361131,37.92755738203515,16.911015016607124,Apex,0.003224611282348633,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.17750399,22.088456316908218,0.32477997289960775,Apex,0.003224611282348633,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,0.20344053,43.116122274620196,14.79516958650713,Mid,0.003224611282348633,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
CG,2,0.7427819,10.816653826391969,1.3482605832900771,Mid,0.003224611282348633,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
PZ,1,,inf,inf,Base,0.003224611282348633,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE_Hyper_meanCG_stochastic_womask_lambd0.8
