ROI,ROI_VALUE,DICE,HD95,MAD,ZONAL_ID,INFERENCE_TIME,DATASET_ID,SUBJECT_ID,IMAGE,SEGM,EXPERIMENT_ID
CG,2,0.44981995,18.2208671582886,10.548062692077366,WG,0.00476527214050293,Prostate3T,11,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0011.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0011.nii.gz,Baseline_CE
PZ,1,0.0,29.068883707497267,21.423336795855178,Apex,0.00476527214050293,Prostate3T,11,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0011.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0011.nii.gz,Baseline_CE
CG,2,0.25019306,23.600847442411894,11.587219411231695,Apex,0.00476527214050293,Prostate3T,11,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0011.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0011.nii.gz,Baseline_CE
PZ,1,0.32880098,27.909675468308578,14.637077452366563,Mid,0.00476527214050293,Prostate3T,11,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0011.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0011.nii.gz,Baseline_CE
CG,2,0.7589852,16.04212514369606,6.3508941343239655,Mid,0.00476527214050293,Prostate3T,11,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0011.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0011.nii.gz,Baseline_CE
PZ,1,,inf,inf,Base,0.00476527214050293,Prostate3T,11,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0011.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0011.nii.gz,Baseline_CE
CG,2,0.5032938,18.43230484581982,8.847778170874376,Base,0.00476527214050293,Prostate3T,11,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0011.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0011.nii.gz,Baseline_CE
PZ,1,0.14347607,19.6468827043885,11.764561283116773,WG,0.004664182662963867,Prostate3T,12,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0012.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0012.nii.gz,Baseline_CE
CG,2,0.40358955,20.814655699013525,11.650124868249321,WG,0.004664182662963867,Prostate3T,12,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0012.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0012.nii.gz,Baseline_CE
PZ,1,0.0,26.360885617359937,9.399019764022519,Apex,0.004664182662963867,Prostate3T,12,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0012.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0012.nii.gz,Baseline_CE
CG,2,0.11342455,26.434824431692814,14.595802185343908,Apex,0.004664182662963867,Prostate3T,12,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0012.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0012.nii.gz,Baseline_CE
PZ,1,0.27244434,17.916472867168917,8.020291996494326,Mid,0.004664182662963867,Prostate3T,12,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0012.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0012.nii.gz,Baseline_CE
CG,2,0.5607422,19.261360284258224,9.016272634437607,Mid,0.004664182662963867,Prostate3T,12,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0012.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0012.nii.gz,Baseline_CE
PZ,1,0.053378128,23.50425255159216,15.289260793442999,Base,0.004664182662963867,Prostate3T,12,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0012.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0012.nii.gz,Baseline_CE
CG,2,0.50545937,19.82422760159901,9.278386857379282,Base,0.004664182662963867,Prostate3T,12,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0012.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0012.nii.gz,Baseline_CE
PZ,1,0.15394102,16.0312195418814,8.922006494269734,WG,0.004724264144897461,Prostate3T,13,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0013.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0013.nii.gz,Baseline_CE
CG,2,0.57863235,19.544820285692065,9.772095915220302,WG,0.004724264144897461,Prostate3T,13,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0013.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0013.nii.gz,Baseline_CE
PZ,1,,inf,inf,Apex,0.004724264144897461,Prostate3T,13,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0013.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0013.nii.gz,Baseline_CE
CG,2,0.116883114,25.69046515733026,16.423455083356252,Apex,0.004724264144897461,Prostate3T,13,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0013.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0013.nii.gz,Baseline_CE
PZ,1,0.2805572,15.748015748023622,7.521779448322577,Mid,0.004724264144897461,Prostate3T,13,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0013.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0013.nii.gz,Baseline_CE
CG,2,0.68724173,18.788294228055936,7.839894650506577,Mid,0.004724264144897461,Prostate3T,13,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0013.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0013.nii.gz,Baseline_CE
PZ,1,0.015769944,37.12142238654117,22.766474512231703,Base,0.004724264144897461,Prostate3T,13,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0013.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0013.nii.gz,Baseline_CE
CG,2,0.58114356,18.81488772222678,7.444538261341928,Base,0.004724264144897461,Prostate3T,13,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0013.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0013.nii.gz,Baseline_CE
PZ,1,0.21733604,15.066519173319364,9.364652608940116,WG,0.004922389984130859,Prostate3T,14,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0014.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0014.nii.gz,Baseline_CE
CG,2,0.19997884,20.223748416156685,12.442301602502466,WG,0.004922389984130859,Prostate3T,14,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0014.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0014.nii.gz,Baseline_CE
PZ,1,0.0,27.658633371878665,18.93573884825586,Apex,0.004922389984130859,Prostate3T,14,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0014.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0014.nii.gz,Baseline_CE
CG,2,0.049276914,26.90445977794993,17.893691261447636,Apex,0.004922389984130859,Prostate3T,14,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0014.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0014.nii.gz,Baseline_CE
PZ,1,0.4725317,14.326540821059096,5.47510920656769,Mid,0.004922389984130859,Prostate3T,14,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0014.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0014.nii.gz,Baseline_CE
CG,2,0.35493475,20.904544960366874,11.81979072044974,Mid,0.004922389984130859,Prostate3T,14,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0014.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0014.nii.gz,Baseline_CE
PZ,1,0.09748172,15.165750888103101,9.849096842922954,Base,0.004922389984130859,Prostate3T,14,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0014.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0014.nii.gz,Baseline_CE
CG,2,0.31339782,17.102625129629374,9.538034646702885,Base,0.004922389984130859,Prostate3T,14,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0014.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0014.nii.gz,Baseline_CE
PZ,1,0.051920343,15.132745950421556,9.781814705158968,WG,0.00471043586730957,Prostate3T,15,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0015.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0015.nii.gz,Baseline_CE
CG,2,0.3232108,20.049937655763422,11.183135904650456,WG,0.00471043586730957,Prostate3T,15,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0015.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0015.nii.gz,Baseline_CE
PZ,1,0.0,31.965605904501434,16.460393429890548,Apex,0.00471043586730957,Prostate3T,15,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0015.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0015.nii.gz,Baseline_CE
CG,2,0.03420631,25.52449240284993,17.414014810695516,Apex,0.00471043586730957,Prostate3T,15,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0015.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0015.nii.gz,Baseline_CE
PZ,1,0.060263652,16.15549442140351,8.803559259235678,Mid,0.00471043586730957,Prostate3T,15,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0015.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0015.nii.gz,Baseline_CE
CG,2,0.46965238,19.87460691435179,9.7642793367695,Mid,0.00471043586730957,Prostate3T,15,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0015.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0015.nii.gz,Baseline_CE
PZ,1,0.051663406,17.804493814764857,11.390755582852172,Base,0.00471043586730957,Prostate3T,15,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0015.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0015.nii.gz,Baseline_CE
CG,2,0.3936693,16.76305461424021,7.63912759227539,Base,0.00471043586730957,Prostate3T,15,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0015.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0015.nii.gz,Baseline_CE
PZ,1,0.17870761,25.88435821108957,15.24152826455116,WG,0.005056142807006836,Prostate3T,16,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0016.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0016.nii.gz,Baseline_CE
CG,2,0.44909,20.46948949045872,12.462980245844783,WG,0.005056142807006836,Prostate3T,16,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0016.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0016.nii.gz,Baseline_CE
